username,event_date,country,user_day_total_length,user_day_count,treatment,post
StephSako,2023-03-25,france,0,3,0,0
StephSako,2023-03-26,france,0,1,0,0
StephSako,2023-04-02,france,0,1,0,1
StephaneCouturier,2023-03-18,france,0,2,0,0
StephaneCouturier,2023-03-19,france,173,7,0,0
StephaneCouturier,2023-03-20,france,0,3,0,0
StephaneCouturier,2023-03-21,france,0,2,0,0
StephaneCouturier,2023-03-31,france,0,3,0,0
StephaneCouturier,2023-04-01,france,0,2,0,1
StephaneCouturier,2023-04-04,france,0,1,0,1
StephaneCouturier,2023-04-08,france,0,1,0,1
Steuf,2023-03-28,france,1101,2,0,0
StevenCostiou,2023-03-22,france,218,2,0,0
StevenCostiou,2023-03-27,france,0,2,0,0
StevenCostiou,2023-03-29,france,0,1,0,0
StevenCostiou,2023-04-04,france,0,5,0,1
Steyfix,2023-04-07,france,220,1,0,1
Stigmi-Stephane,2023-03-28,france,134,1,0,0
Stilic,2023-03-18,france,64,1,0,0
Stilic,2023-04-03,france,156,1,0,1
StonedHesus,2023-03-24,france,268,1,0,0
StonedHesus,2023-04-03,france,361,1,0,1
StonedHesus,2023-04-06,france,86,1,0,1
StorkST,2023-04-06,france,966,1,0,1
Stormiswe1,2023-04-07,france,1120,1,0,1
StyMaar,2023-04-03,france,609,1,0,1
Sulfyderz,2023-03-28,france,482,1,0,0
SunHaozhe,2023-04-04,france,1071,1,0,1
SuperMitic,2023-03-24,italy,2151,2,1,0
SuperPat45,2023-04-05,france,374,1,0,1
Supercaly,2023-04-04,italy,1893,4,1,1
Supercaly,2023-04-07,italy,521,3,1,1
Superpaul209,2023-03-29,france,293,1,0,0
Superpaul209,2023-03-31,france,1034,2,0,0
SurfingNerd,2023-03-30,austria,295,2,0,0
Surfingnet,2023-03-31,france,175,1,0,0
Swatinem,2023-03-28,austria,951,1,0,0
Swatinem,2023-04-06,austria,395,1,0,1
Swop,2023-03-20,france,618,1,0,0
SylvainBoudacher,2023-03-18,france,0,1,0,0
SylvainCorlay,2023-03-22,france,986,4,0,0
SylvainCorlay,2023-03-30,france,436,1,0,0
SylvainCorlay,2023-03-31,france,311,1,0,0
SylvainCorlay,2023-04-02,france,933,2,0,1
SylvainCorlay,2023-04-04,france,540,2,0,1
SylvainCorlay,2023-04-05,france,1416,3,0,1
SylvainDevidal,2023-03-24,france,53,1,0,0
SylvainDevidal,2023-04-04,france,84,1,0,1
SylvainJoube,2023-03-22,france,0,1,0,0
SylvainLegrand,2023-03-20,france,167,1,0,0
Synchro,2023-03-31,france,357,1,0,0
Synchrones,2023-04-08,france,634,1,0,1
System-Glitch,2023-03-30,france,299,1,0,0
T13nou,2023-03-28,france,179,1,0,0
T1xx1,2023-04-01,italy,307,1,1,1
TARS-bot,2023-03-25,italy,1212,1,1,0
TARS-bot,2023-03-31,italy,1114,1,1,0
TTiip,2023-03-20,italy,74,1,1,0
TTiip,2023-03-21,italy,80,1,1,0
TTiip,2023-03-22,italy,84,1,1,0
TTiip,2023-03-23,italy,74,1,1,0
TTiip,2023-03-25,italy,59,1,1,0
TTiip,2023-03-27,italy,74,1,1,0
TTiip,2023-03-28,italy,75,1,1,0
TTiip,2023-03-29,italy,77,1,1,0
TTiip,2023-03-30,italy,86,1,1,0
TTiip,2023-04-06,italy,79,1,1,1
TTiip,2023-04-07,italy,53,1,1,1
TakieddineSOUALHI,2023-04-04,france,1118,1,0,1
Tambouil,2023-04-03,france,169,1,0,1
TanZng,2023-03-27,france,693,2,0,0
TanguySoto,2023-03-24,france,411,1,0,0
Tarmil,2023-03-18,france,1196,2,0,0
Tarmil,2023-03-19,france,23,1,0,0
Tarnyko,2023-03-29,france,434,1,0,0
Tarubain,2023-04-07,austria,490,1,0,1
Tarubain,2023-04-08,austria,900,1,0,1
TarunoDev,2023-03-19,france,0,1,0,0
Tayebsed93,2023-03-24,france,2259,3,0,0
Tazeg,2023-03-23,france,105,1,0,0
Te-k,2023-03-21,france,765,3,0,0
Te-k,2023-03-22,france,363,1,0,0
TeFiLeDo,2023-03-25,austria,769,1,0,0
TechWatching,2023-04-03,france,286,1,0,1
TeddyCr,2023-03-22,france,1104,2,0,0
TeddyCr,2023-03-27,france,380,1,0,0
TeddyCr,2023-03-31,france,498,1,0,0
TeddyCr,2023-04-04,france,0,1,0,1
Telemaco019,2023-03-24,italy,1131,1,1,0
Telemaco019,2023-03-27,italy,468,1,1,0
Telemaco019,2023-03-28,italy,859,1,1,0
Telemaco019,2023-03-30,italy,508,1,1,0
Telemaco019,2023-03-31,italy,1386,1,1,0
Tenrys,2023-04-03,france,604,1,0,1
TeoColuccio,2023-03-24,italy,1380,1,1,0
TeoColuccio,2023-03-31,italy,928,1,1,0
TesteurManiak,2023-04-03,france,184,1,0,1
Teyir,2023-04-06,france,421,1,0,1
Tguisnet,2023-03-20,france,0,1,0,0
Tguisnet,2023-03-21,france,0,1,0,0
Tguisnet,2023-04-07,france,488,1,0,1
Th0rgal,2023-04-07,france,0,1,0,1
Th3Dilli,2023-03-31,austria,859,1,0,0
TheElectronWill,2023-04-01,france,1029,1,0,1
TheElysium,2023-04-07,france,0,1,0,1
TheFrenchGhosty,2023-04-01,france,698,2,0,1
TheJoin95,2023-03-30,italy,0,2,1,0
TheJoin95,2023-03-31,italy,103,1,1,0
TheJoin95,2023-04-03,italy,0,1,1,1
TheJoin95,2023-04-07,italy,0,1,1,1
TheMalloum,2023-04-02,france,417,1,0,1
TheMeinerLP,2023-03-18,france,0,8,0,0
TheMeinerLP,2023-03-19,france,754,1,0,0
TheMeinerLP,2023-04-02,france,764,1,0,1
TheNoobRoxas,2023-03-28,italy,0,2,1,0
TheNoobRoxas,2023-04-01,italy,0,1,1,1
ThePrincelle,2023-04-02,france,398,1,0,1
TheRealBoiler,2023-04-03,italy,393,1,1,1
TheRealPayPaul,2023-04-02,austria,139,1,0,1
TheWonderfulTartiflette,2023-03-24,france,1861,2,0,0
TheWonderfulTartiflette,2023-04-05,france,234,1,0,1
Themimitoof,2023-03-22,france,278,1,0,0
TheoBrigitte,2023-03-21,france,1164,2,0,0
TheoBrigitte,2023-03-24,france,729,1,0,0
TheoBrigitte,2023-04-04,france,1126,6,0,1
TheoChevalier,2023-04-05,france,695,1,0,1
TheoJQM,2023-03-29,france,0,5,0,0
TheophileDiot,2023-04-03,france,260,1,0,1
Thesola10,2023-03-25,france,388,1,0,0
Thesola10,2023-03-28,france,278,1,0,0
ThibClnt,2023-03-18,france,0,1,0,0
ThibClnt,2023-03-24,france,800,4,0,0
ThibHlln,2023-04-01,france,1501,1,0,1
ThibaultDelaune-pro,2023-03-24,france,450,1,0,0
ThibaultEbroussard,2023-03-27,france,326,1,0,0
ThibaultFy,2023-03-27,france,522,1,0,0
ThierryThevenet,2023-03-18,france,157,3,0,0
ThierryThevenet,2023-03-19,france,973,5,0,0
ThierryThevenet,2023-03-20,france,112,2,0,0
ThierryThevenet,2023-03-21,france,0,1,0,0
ThierryThevenet,2023-03-24,france,81,1,0,0
ThierryThevenet,2023-03-26,france,348,1,0,0
ThierryThevenet,2023-03-28,france,37,1,0,0
ThierryThevenet,2023-03-29,france,24,2,0,0
ThierryThevenet,2023-03-30,france,368,3,0,0
ThierryThevenet,2023-04-01,france,120,3,0,1
ThierryThevenet,2023-04-03,france,92,1,0,1
ThierryThevenet,2023-04-04,france,317,1,0,1
ThierryThevenet,2023-04-06,france,0,2,0,1
ThierryThevenet,2023-04-07,france,0,1,0,1
ThinkingAbout,2023-04-05,italy,1528,1,1,1
ThomasAyr,2023-03-25,france,0,1,0,0
ThomasAyr,2023-04-03,france,0,1,0,1
ThomasFaria,2023-03-24,france,0,1,0,0
ThomasFercher,2023-04-04,austria,208,5,0,1
ThomasG77,2023-03-30,france,828,2,0,0
ThomasHezard,2023-03-18,france,637,1,0,0
ThomasLandauer,2023-04-07,austria,35,1,0,1
ThomasLandauer,2023-04-08,austria,871,1,0,1
ThomasPiellard,2023-04-06,france,810,2,0,1
ThomasPof,2023-04-06,france,517,1,0,1
ThomasSanson,2023-03-21,france,444,1,0,0
Thomlam,2023-03-27,france,0,2,0,0
Thomlam,2023-03-28,france,40,1,0,0
Thomlam,2023-03-29,france,0,1,0,0
Thomlam,2023-03-30,france,0,1,0,0
Thooto,2023-03-22,france,758,1,0,0
Thopterulu,2023-03-26,france,0,1,0,0
Thopterulu,2023-04-01,france,109,1,0,1
ThorbenStaufer,2023-03-20,austria,291,1,0,0
ThorbenStaufer,2023-03-24,austria,90,1,0,0
ThorbenStaufer,2023-03-30,austria,170,1,0,0
ThounyBreasty,2023-04-06,france,419,1,0,1
Thvnvtos,2023-03-31,france,1207,1,0,0
Thytu,2023-03-19,france,256,1,0,0
Tiduster,2023-03-20,france,1194,1,0,0
Tifaifai,2023-03-21,france,124,1,0,0
Tiflo62,2023-03-22,france,162,2,0,0
Tiflo62,2023-03-23,france,458,1,0,0
Tig3r98,2023-04-04,italy,1365,1,1,1
Tigriz,2023-03-27,france,232,1,0,0
Tigriz,2023-04-08,france,158,1,0,1
Tijawk,2023-03-20,france,102,1,0,0
Tilian-HURE,2023-03-23,france,42,6,0,0
Tilian-HURE,2023-03-29,france,126,2,0,0
Tilian-HURE,2023-03-30,france,59,2,0,0
Tilian-HURE,2023-03-31,france,0,2,0,0
Tilian-HURE,2023-04-01,france,0,1,0,1
Tilian-HURE,2023-04-02,france,0,1,0,1
Timdev0,2023-03-28,france,0,1,0,0
Timdev0,2023-03-31,france,0,2,0,0
TimeEngineer,2023-03-20,france,1240,1,0,0
TimeEngineer,2023-04-03,france,0,1,0,1
TimeEngineer,2023-04-07,france,0,1,0,1
TimerErTim,2023-03-23,austria,400,1,0,0
TimerErTim,2023-03-29,austria,139,1,0,0
TiphTech,2023-03-27,france,235,1,0,0
Tiranisu,2023-03-23,france,0,2,0,0
Tirguy,2023-03-18,france,193,1,0,0
Tirke,2023-03-28,france,725,1,0,0
Tirke,2023-04-08,france,85,1,0,1
TituxMetal,2023-03-24,france,68,1,0,0
TkDodo,2023-03-25,austria,994,1,0,0
Tlahey,2023-04-07,france,881,2,0,1
To-om,2023-04-03,france,323,1,0,1
ToeiRei,2023-03-18,austria,1255,1,0,0
ToeiRei,2023-03-26,austria,38,1,0,0
ToeiRei,2023-03-27,austria,0,1,0,0
ToeiRei,2023-03-29,austria,111,1,0,0
ToeiRei,2023-03-30,austria,338,1,0,0
ToeiRei,2023-04-01,austria,1746,2,0,1
Toilal,2023-04-06,france,1063,2,0,1
TomOne,2023-04-05,italy,1172,1,1,1
Tomciii,2023-03-27,austria,433,3,0,0
Tomciii,2023-03-28,austria,1714,18,0,0
TommyTheTribe,2023-04-06,france,598,1,0,1
TommyTheTribe,2023-04-07,france,1258,1,0,1
TomyGamy,2023-04-02,france,554,1,0,1
TomyGamy,2023-04-06,france,2299,3,0,1
TomyGamy,2023-04-07,france,456,1,0,1
TonybynMp4,2023-03-25,france,134,1,0,0
Tonynux,2023-04-02,italy,641,1,1,1
TopSolid,2023-03-20,france,799,1,0,0
Tortar,2023-04-02,italy,713,1,1,1
Totto16,2023-04-03,italy,0,2,1,1
Totto16,2023-04-08,italy,218,1,1,1
TrAsKiN,2023-03-23,france,55,1,0,0
Tracnac,2023-04-01,france,311,1,0,1
Trevizanzan,2023-04-01,italy,2276,7,1,1
Trevizanzan,2023-04-02,italy,385,1,1,1
Tri0L,2023-03-31,austria,257,1,0,0
Trifase,2023-04-08,italy,809,1,1,1
Trompettesib,2023-03-31,france,0,1,0,0
Tronix117,2023-03-21,france,790,1,0,0
Tructruc,2023-03-28,france,478,9,0,0
TrueBabyChaise,2023-04-04,france,0,5,0,1
TrueBabyChaise,2023-04-05,france,922,2,0,1
TryKatChup,2023-04-07,italy,333,1,1,1
TsimpDim,2023-04-07,austria,37,10,0,1
TsimpDim,2023-04-08,austria,0,3,0,1
TsumikiVR,2023-03-31,france,154,1,0,0
Tudor44,2023-03-31,italy,373,2,1,0
Tudor44,2023-04-03,italy,224,1,1,1
TurboGit,2023-03-19,france,580,1,0,0
TurboGit,2023-03-26,france,836,1,0,0
TuxVinyards,2023-03-24,italy,1470,1,1,0
Tuxem,2023-03-28,france,901,1,0,0
Twisterking,2023-03-24,austria,515,1,0,0
TxMat,2023-03-26,france,86,1,0,0
Typhon0,2023-03-23,france,1511,1,0,0
Tyrben,2023-04-03,france,826,1,0,1
UTrosh,2023-03-20,france,117,1,0,0
Uguigi,2023-03-20,france,203,1,0,0
Uinelj,2023-03-26,france,0,1,0,0
Uinelj,2023-03-31,france,76,1,0,0
Uinelj,2023-04-01,france,0,1,0,1
Uinelj,2023-04-07,france,0,1,0,1
Un3x,2023-03-21,france,469,1,0,0
Un3x,2023-03-27,france,287,1,0,0
Un3x,2023-04-04,france,662,1,0,1
UnSeulT,2023-03-26,france,206,1,0,0
UnSeulT,2023-04-02,france,220,1,0,1
UnSeulT,2023-04-03,france,189,1,0,1
UnSeulT,2023-04-06,france,189,1,0,1
Unarray,2023-03-21,france,255,1,0,0
Unarray,2023-04-08,france,629,1,0,1
UnelDev,2023-04-07,france,45,9,0,1
Unknown-user-dev,2023-03-19,france,1087,1,0,0
UnknownEnergy,2023-03-24,austria,1558,1,0,0
Unknownman21229,2023-04-05,italy,376,1,1,1
UnleashSpirit,2023-03-29,france,259,1,0,0
Unlighted666,2023-04-02,france,1386,1,0,1
UnoCheSiAnnoia,2023-04-04,italy,446,1,1,1
Uptip,2023-03-22,france,0,1,0,0
Uruknara,2023-04-01,france,129,1,0,1
VDuchauffour,2023-03-21,france,1016,1,0,0
Vaarlion,2023-04-06,france,270,1,0,1
VaiTon,2023-03-18,italy,222,2,1,0
VaiTon,2023-03-19,italy,677,3,1,0
VaiTon,2023-03-21,italy,222,1,1,0
VaiTon,2023-03-22,italy,1197,3,1,0
VaiTon,2023-03-23,italy,225,1,1,0
VaiTon,2023-03-24,italy,450,2,1,0
VaiTon,2023-03-26,italy,447,2,1,0
VaiTon,2023-03-27,italy,219,1,1,0
VaiTon,2023-03-28,italy,447,2,1,0
VaiTon,2023-03-29,italy,447,2,1,0
VaiTon,2023-03-30,italy,222,1,1,0
VaiTon,2023-04-02,italy,0,1,1,1
ValMgr,2023-03-27,france,0,1,0,0
ValMgr,2023-03-31,france,0,3,0,0
ValMgr,2023-04-02,france,206,1,0,1
ValMgr,2023-04-03,france,0,2,0,1
ValMgr,2023-04-07,france,0,1,0,1
Valbou,2023-03-21,france,412,2,0,0
Valbou,2023-03-24,france,271,1,0,0
Valbou,2023-03-25,france,323,4,0,0
Valbou,2023-03-26,france,22,1,0,0
Valbou,2023-03-27,france,565,2,0,0
ValdoGhafoor,2023-03-22,france,571,1,0,0
ValdoGhafoor,2023-03-23,france,243,1,0,0
ValentinTrinque,2023-03-21,france,329,3,0,0
ValentinTrinque,2023-03-22,france,127,1,0,0
ValentinTrinque,2023-03-23,france,0,1,0,0
ValentinTrinque,2023-03-24,france,0,1,0,0
ValentinTrinque,2023-03-27,france,106,1,0,0
ValentinTrinque,2023-03-28,france,371,1,0,0
ValentinTrinque,2023-04-04,france,697,1,0,1
ValentinTrinque,2023-04-05,france,455,2,0,1
ValentinTrinque,2023-04-07,france,184,3,0,1
Valentina16,2023-03-19,italy,727,1,1,0
ValerianGregoire,2023-03-25,france,45,1,0,0
ValerioMa,2023-03-20,italy,207,1,1,0
ValgulNecron,2023-03-27,france,197,1,0,0
ValgulNecron,2023-04-06,france,607,1,0,1
Valimp,2023-03-28,france,195,1,0,0
Valkhes,2023-04-04,france,601,2,0,1
Valkirie,2023-03-29,france,370,1,0,0
Vanguard-Fx,2023-04-03,italy,200,1,1,1
Vanguard-Fx,2023-04-08,italy,117,1,1,1
VanilleAngeles,2023-04-05,france,158,1,0,1
Vanskjaere,2023-03-21,france,533,1,0,0
VarChar42,2023-04-04,austria,124,1,0,1
Vasolix,2023-04-03,france,1152,1,0,1
Venatum,2023-03-31,france,267,1,0,0
Venodez,2023-04-05,france,239,3,0,1
VerticaDataScientist,2023-03-21,france,535,1,0,0
Vforcell,2023-03-29,france,729,1,0,0
VianneyMI,2023-03-25,france,0,1,0,0
Vichingo455,2023-03-26,italy,447,1,1,0
Viczei,2023-04-07,france,35,1,0,1
Vikingfr,2023-03-31,france,172,1,0,0
Vikingfr,2023-04-06,france,3042,17,0,1
Vikingfr,2023-04-07,france,523,3,0,1
Vikingfr,2023-04-08,france,537,3,0,1
ViktorHofer,2023-03-24,austria,349,1,0,0
Vilquid,2023-04-07,france,188,1,0,1
Vinalti,2023-04-07,france,483,4,0,1
VincentAntoine,2023-03-20,france,0,1,0,0
VincentAntoine,2023-03-24,france,11,1,0,0
VincentAntoine,2023-04-03,france,325,1,0,1
VincentAntoine,2023-04-05,france,0,1,0,1
VincentCucchietti,2023-04-03,france,216,1,0,1
VincentGonnet,2023-03-20,france,31,1,0,0
Virinas-code,2023-03-28,france,646,2,0,0
Virinas-code,2023-03-29,france,343,1,0,0
Vladimir9595,2023-03-23,france,0,2,0,0
Vladimir9595,2023-03-24,france,0,4,0,0
Vladimir9595,2023-03-25,france,0,3,0,0
Vladimir9595,2023-03-26,france,0,5,0,0
Vladimir9595,2023-03-29,france,0,9,0,0
Vladimir9595,2023-03-31,france,0,3,0,0
Volcomix,2023-03-22,france,794,1,0,0
VolkmarR,2023-03-21,italy,539,1,1,0
VxTedxV,2023-03-26,france,1145,1,0,0
VxlerieUwU,2023-03-26,france,292,2,0,0
VxlerieUwU,2023-04-01,france,263,1,0,1
W-M-B,2023-04-02,austria,726,1,0,1
W4RH4WK,2023-03-31,austria,664,1,0,0
W4RH4WK,2023-04-05,austria,656,1,0,1
Wabri,2023-03-29,italy,29,1,1,0
Wabri,2023-03-30,italy,17,1,1,0
Wabri,2023-04-04,italy,0,1,1,1
WalTho,2023-03-20,france,22,1,0,0
Waldi1975,2023-04-05,austria,135,1,0,1
WanzenBug,2023-03-27,austria,702,1,0,0
WarC0zes,2023-04-06,france,388,1,0,1
WarnDa,2023-03-24,france,1898,2,0,0
WarnDa,2023-03-30,france,713,2,0,0
WarnDa,2023-04-01,france,464,1,0,1
WarnDa,2023-04-08,france,1178,2,0,1
Weakky,2023-04-05,france,511,1,0,1
WesleyTheGeolien,2023-03-23,france,547,1,0,0
Wicpar,2023-03-28,france,120,1,0,0
Wicpar,2023-04-03,france,429,1,0,1
Wicpar,2023-04-06,france,123,1,0,1
Willy-JL,2023-03-20,italy,65,1,1,0
Willy-JL,2023-03-26,italy,1368,1,1,0
WinterWind33,2023-03-27,italy,633,1,1,0
WinterWind33,2023-03-29,italy,267,1,1,0
WinterWind33,2023-03-31,italy,194,1,1,0
WirzRexTon,2023-04-05,france,0,1,0,1
WissamAntoun,2023-03-30,france,126,1,0,0
Wizz1337,2023-03-19,france,113,1,0,0
WojciechKusa,2023-03-28,austria,188,1,0,0
Woljtek,2023-03-29,france,869,1,0,0
WordPresseur,2023-03-29,france,875,1,0,0
Wurzelmann,2023-03-20,austria,177,1,0,0
Wurzelmann,2023-04-07,austria,430,1,0,1
X-Raym,2023-03-30,france,203,1,0,0
X-Raym,2023-04-06,france,245,1,0,1
X-dark,2023-03-31,france,371,1,0,0
X-dark,2023-04-03,france,603,1,0,1
XLIU-1993,2023-03-20,france,1191,1,0,0
Xavier2p,2023-03-23,france,0,5,0,0
Xavier2p,2023-03-25,france,54,5,0,0
Xavier2p,2023-03-28,france,363,4,0,0
Xavier2p,2023-03-29,france,32,2,0,0
Xavier2p,2023-03-30,france,68,2,0,0
Xavier2p,2023-03-31,france,37,1,0,0
Xavier2p,2023-04-01,france,0,2,0,1
Xavier2p,2023-04-04,france,123,7,0,1
Xavier2p,2023-04-05,france,841,22,0,1
Xavier2p,2023-04-06,france,33,2,0,1
Xavier2p,2023-04-07,france,126,3,0,1
Xavier2p,2023-04-08,france,307,2,0,1
XavierJp,2023-03-22,france,0,3,0,0
XavierJp,2023-03-24,france,0,1,0,0
XavierJp,2023-03-27,france,0,2,0,0
XavierJp,2023-03-28,france,0,1,0,0
XavierJp,2023-03-29,france,0,3,0,0
XavierJp,2023-03-31,france,0,1,0,0
XavierJp,2023-04-03,france,0,2,0,1
XavierJp,2023-04-05,france,0,3,0,1
XavierJp,2023-04-06,france,0,3,0,1
XavierLeTohic,2023-04-06,france,1098,1,0,1
Xdavius,2023-03-24,france,918,1,0,0
Xdavius,2023-03-27,france,95,1,0,0
XdoctorwhoZ,2023-03-30,france,104,1,0,0
Xefir,2023-03-23,france,376,1,0,0
Xefir,2023-04-06,france,571,1,0,1
Xen0Xys,2023-03-20,france,3322,7,0,0
Xen0Xys,2023-03-28,france,72,1,0,0
Xen0Xys,2023-03-30,france,126,3,0,0
Xen0Xys,2023-03-31,france,184,3,0,0
Xen0Xys,2023-04-02,france,162,1,0,1
Xen0Xys,2023-04-04,france,52,1,0,1
Xevel,2023-03-29,france,833,1,0,0
Xharos,2023-03-29,france,81,2,0,0
Xharos,2023-03-30,france,390,4,0,0
Xharos,2023-04-03,france,75,4,0,1
Xharos,2023-04-04,france,17,1,0,1
Xharos,2023-04-05,france,371,4,0,1
Xharos,2023-04-06,france,2044,3,0,1
XibalbaM,2023-04-06,france,323,1,0,1
XioNoX,2023-03-21,france,549,1,0,0
Xlinx64,2023-03-28,austria,978,1,0,0
Xoaib007,2023-03-23,italy,0,1,1,0
Xriuk,2023-03-31,italy,684,1,1,0
Xriuk,2023-04-03,italy,187,1,1,1
YaWK,2023-03-18,austria,108,1,0,0
YaWK,2023-03-19,austria,49,1,0,0
YaWK,2023-03-21,austria,312,3,0,0
YaWK,2023-03-22,austria,180,2,0,0
YaWK,2023-03-25,austria,113,1,0,0
YaWK,2023-03-26,austria,157,2,0,0
YaWK,2023-03-27,austria,97,1,0,0
YaWK,2023-03-28,austria,122,2,0,0
YaWK,2023-03-30,austria,522,3,0,0
YaWK,2023-03-31,austria,429,1,0,0
YaWK,2023-04-01,austria,200,2,0,1
YaWK,2023-04-03,austria,196,1,0,1
YaWK,2023-04-08,austria,92,1,0,1
YanKlInnomme,2023-03-27,france,114,1,0,0
YanLabarthe,2023-03-20,france,0,1,0,0
YanLabarthe,2023-03-22,france,0,1,0,0
Yannis-Alouache,2023-03-20,france,150,4,0,0
Yannis-Alouache,2023-04-05,france,0,3,0,1
YannisHaismann,2023-04-01,france,0,2,0,1
YannisHaismann,2023-04-04,france,0,1,0,1
Yashiru,2023-03-26,france,1168,4,0,0
Ymajine,2023-04-08,france,173,1,0,1
Yoanf26,2023-04-08,france,39,1,0,1
YoannQDQ,2023-04-04,france,1417,1,0,1
YohanGrember,2023-03-27,france,1184,1,0,0
Yomguithereal,2023-03-21,france,197,2,0,0
Yomguithereal,2023-03-22,france,0,2,0,0
Yomguithereal,2023-03-25,france,0,1,0,0
Yomguithereal,2023-03-27,france,0,2,0,0
Yomguithereal,2023-03-29,france,0,3,0,0
Yomguithereal,2023-04-02,france,94,1,0,1
Yomguithereal,2023-04-04,france,0,1,0,1
Yomguithereal,2023-04-05,france,0,1,0,1
YoruKiwi,2023-03-31,france,150,4,0,0
YoruKiwi,2023-04-01,france,195,3,0,1
YoruKiwi,2023-04-03,france,25,4,0,1
YoruKiwi,2023-04-08,france,365,5,0,1
Youssef535,2023-04-01,italy,201,1,1,1
YuriDevAT,2023-03-25,austria,43,1,0,0
YuriDevAT,2023-04-02,austria,500,3,0,1
ZIRTR0X,2023-03-23,france,0,2,0,0
ZLoverty,2023-03-20,france,1645,2,0,0
Zabriskije,2023-04-07,italy,500,1,1,1
Zaelee,2023-03-18,france,255,1,0,0
ZanovelloAlberto,2023-03-21,italy,0,1,1,0
Zayon,2023-03-29,france,584,1,0,0
ZeeD,2023-03-22,italy,249,1,1,0
ZeeD,2023-03-28,italy,930,1,1,0
ZeeD,2023-03-29,italy,1021,1,1,0
ZeeD,2023-03-30,italy,715,1,1,0
Zehir,2023-03-22,france,249,2,0,0
Zehir,2023-03-27,france,891,1,0,0
Zehir,2023-03-28,france,127,1,0,0
Zehir,2023-03-30,france,1331,1,0,0
Zekariaa,2023-03-18,france,423,1,0,0
ZenoLC,2023-03-29,austria,2382,3,0,0
ZenoX-TV,2023-03-18,france,231,1,0,0
ZerLock,2023-03-19,france,452,2,0,0
Zerbaib,2023-03-21,france,585,9,0,0
Zerbaib,2023-03-27,france,65,1,0,0
Zerbaib,2023-03-28,france,65,1,0,0
Zerbaib,2023-03-31,france,361,1,0,0
ZeroKun265,2023-03-30,italy,780,1,1,0
Zetanova,2023-03-21,austria,648,1,0,0
Zetanova,2023-03-23,austria,231,1,0,0
ZheFrench,2023-04-07,france,761,1,0,1
ZigRazor,2023-03-20,italy,215,1,1,0
ZigRazor,2023-03-21,italy,239,1,1,0
ZigRazor,2023-03-27,italy,263,1,1,0
Zimmi48,2023-03-29,france,214,1,0,0
Zrufy,2023-03-21,italy,225,1,1,0
Zykino,2023-04-04,france,1202,1,0,1
aaaldo,2023-03-27,france,158,1,0,0
aabadie,2023-03-27,france,42,1,0,0
aakodadi,2023-03-26,france,574,1,0,0
aandrea,2023-04-06,france,777,1,0,1
aangelot,2023-03-23,france,1313,5,0,0
aangelot,2023-03-30,france,0,1,0,0
aaryswastaken,2023-03-20,france,0,1,0,0
aaryswastaken,2023-03-21,france,37,1,0,0
aaryswastaken,2023-04-04,france,1006,1,0,1
aaugustin,2023-03-28,france,191,1,0,0
aaugustin,2023-03-29,france,482,3,0,0
aaugustin,2023-03-31,france,384,1,0,0
aaugustin,2023-04-01,france,206,2,0,1
aaugustin,2023-04-02,france,776,1,0,1
ab-smith,2023-03-19,france,466,1,0,0
ababoum,2023-03-28,france,175,1,0,0
abaertsoen,2023-03-21,france,1687,9,0,0
abaertsoen,2023-03-25,france,184,1,0,0
abailly-iohk,2023-03-27,france,1169,1,0,0
abalam666,2023-04-04,france,286,1,0,1
abarbare,2023-03-30,france,2129,2,0,0
abbedsedk,2023-03-27,france,175,1,0,0
abdounikarim,2023-04-04,france,0,2,0,1
abenhamdine,2023-03-20,france,518,1,0,0
abenhamo,2023-03-23,france,317,1,0,0
abennici,2023-04-07,france,50,1,0,1
abernier,2023-03-19,france,1512,3,0,0
abernier,2023-03-25,france,340,1,0,0
abiardeau,2023-04-03,france,489,1,0,1
abikouo,2023-04-04,france,17,2,0,1
abikouo,2023-04-05,france,0,1,0,1
abisz,2023-03-19,austria,320,1,0,0
abitofevrything,2023-03-22,france,818,13,0,0
abocquet,2023-04-03,france,192,1,0,1
abogani,2023-03-31,italy,341,1,1,0
abohntek,2023-03-28,austria,1578,1,0,0
abollini,2023-04-05,italy,1717,2,1,1
abompard,2023-03-29,france,123,2,0,0
abompard,2023-03-31,france,704,1,0,0
abou961,2023-03-31,france,85,3,0,0
abou961,2023-04-04,france,0,3,0,1
abougouffa,2023-03-18,france,1072,1,0,0
abretaud,2023-03-23,france,402,1,0,0
abretaud,2023-04-06,france,483,1,0,1
abwii,2023-04-03,france,1,1,0,1
acanidio,2023-03-29,italy,907,1,1,0
acanidio,2023-03-30,italy,800,1,1,0
acappelletti,2023-03-31,italy,1230,1,1,0
acarpe,2023-04-06,italy,1582,1,1,1
acecconato,2023-03-21,france,112,1,0,0
acesyde,2023-03-18,france,662,1,0,0
acesyde,2023-03-31,france,781,1,0,0
achappard,2023-04-06,france,729,1,0,1
acheronian,2023-03-30,austria,840,1,0,0
achimb,2023-03-29,austria,882,1,0,0
achorein,2023-04-07,france,683,1,0,1
achrafameur,2023-03-23,france,375,1,0,0
aciceri,2023-03-26,italy,1560,1,1,0
aciceri,2023-04-07,italy,958,1,1,1
acolovini,2023-03-30,italy,889,1,1,0
acroquelois,2023-03-21,france,0,1,0,0
acroquelois,2023-03-22,france,0,1,0,0
acroquelois,2023-03-25,france,0,1,0,0
