username,event_date,release_id,country,organization_id,Y,D_tau_m3,D_tau_m2,D_tau_m1,D_tau_0,D_tau_1,D_tau_2,D_tau_3,D_tau_4
sinedied,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
sinedied,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
sinedied,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
sinedied,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
sinedied,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
sinedied,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
sinedied,2023-04-05,98215542,france,6154722,1,0,0,0,0,0,0,0,0
sinedied,2023-04-06,98373840,france,6154722,1,0,0,0,0,0,0,0,0
vtintillier,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
vtintillier,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
vtintillier,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
vtintillier,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
vtintillier,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
vtintillier,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
vtintillier,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
vtintillier,2023-04-06,98371553,france,,1,0,0,0,0,0,0,0,0
crocsg,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
crocsg,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
crocsg,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
crocsg,2023-03-31,97639789,france,,1,0,0,0,0,0,0,0,0
crocsg,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
crocsg,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
crocsg,2023-04-05,98275751,france,,1,0,0,0,0,0,0,0,0
crocsg,2023-04-06,98356580,france,,1,0,0,0,0,0,0,0,0
fxpar,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
fxpar,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
fxpar,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
fxpar,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
fxpar,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
fxpar,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
fxpar,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
fxpar,2023-04-06,98355575,france,,1,0,0,0,0,0,0,0,0
Romakita,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
Romakita,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
Romakita,2023-03-30,97475943,france,34125411,1,0,0,0,0,0,0,0,0
Romakita,2023-03-31,97612066,france,34125411,1,0,0,0,0,0,0,0,0
Romakita,2023-04-03,97846164,france,34125411,1,0,0,0,0,0,0,0,0
Romakita,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
Romakita,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
Romakita,2023-04-06,98353384,france,34125411,1,0,0,0,0,0,0,0,0
romainneutron,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
romainneutron,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
romainneutron,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
romainneutron,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
romainneutron,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
romainneutron,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
romainneutron,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
romainneutron,2023-04-06,98350627,france,8961067,1,0,0,0,0,0,0,0,0
ochedru,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
ochedru,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
ochedru,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
ochedru,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
ochedru,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
ochedru,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
ochedru,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
ochedru,2023-04-06,98350126,france,4233275,1,0,0,0,0,0,0,0,0
MedElfadhelELHACHEMI,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
MedElfadhelELHACHEMI,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
MedElfadhelELHACHEMI,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
MedElfadhelELHACHEMI,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
MedElfadhelELHACHEMI,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
MedElfadhelELHACHEMI,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
MedElfadhelELHACHEMI,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
MedElfadhelELHACHEMI,2023-04-06,98349599,france,16101981,1,0,0,0,0,0,0,0,0
niio972,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
niio972,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
niio972,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
niio972,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
niio972,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
niio972,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
niio972,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
niio972,2023-04-06,98349034,france,34311672,1,0,0,0,0,0,0,0,0
chrhuang,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
chrhuang,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
chrhuang,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
chrhuang,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
chrhuang,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
chrhuang,2023-04-04,98053229,france,912124,1,0,0,0,0,0,0,0,0
chrhuang,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
chrhuang,2023-04-06,98348158,france,912124,1,0,0,0,0,0,0,0,0
Noruaric,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
Noruaric,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
Noruaric,2023-03-30,97427712,france,,1,0,0,0,0,0,0,0,0
Noruaric,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
Noruaric,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
Noruaric,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
Noruaric,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
Noruaric,2023-04-06,98347603,france,,1,0,0,0,0,0,0,0,0
Zefling,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
Zefling,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
Zefling,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
Zefling,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
Zefling,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
Zefling,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
Zefling,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
Zefling,2023-04-06,98347584,france,,1,0,0,0,0,0,0,0,0
HydrolienF,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
HydrolienF,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
HydrolienF,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
HydrolienF,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
HydrolienF,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
HydrolienF,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
HydrolienF,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
HydrolienF,2023-04-06,98347215,france,,1,0,0,0,0,0,0,0,0
funkycram,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
funkycram,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
funkycram,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
funkycram,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
funkycram,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
funkycram,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
funkycram,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
funkycram,2023-04-06,98346439,france,73755525,1,0,0,0,0,0,0,0,0
ak4t0sh,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
ak4t0sh,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
ak4t0sh,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
ak4t0sh,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
ak4t0sh,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
ak4t0sh,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
ak4t0sh,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
ak4t0sh,2023-04-06,98343468,france,,1,0,0,0,0,0,0,0,0
lideke,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
lideke,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
lideke,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
lideke,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
lideke,2023-04-03,97825692,france,22340882,1,0,0,0,0,0,0,0,0
lideke,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
lideke,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
lideke,2023-04-06,98342784,france,22340882,1,0,0,0,0,0,0,0,0
PierreCapo,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
PierreCapo,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
PierreCapo,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
PierreCapo,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
PierreCapo,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
PierreCapo,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
PierreCapo,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
PierreCapo,2023-04-06,98342760,france,,1,0,0,0,0,0,0,0,0
webeweb,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
webeweb,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
webeweb,2023-03-30,97453257,france,,1,0,0,0,0,0,0,0,0
webeweb,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
webeweb,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
webeweb,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
webeweb,2023-04-05,98217119,france,,1,0,0,0,0,0,0,0,0
webeweb,2023-04-06,98342500,france,,1,0,0,0,0,0,0,0,0
vidalvasconcelos,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
vidalvasconcelos,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
vidalvasconcelos,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
vidalvasconcelos,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
vidalvasconcelos,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
vidalvasconcelos,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
vidalvasconcelos,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
vidalvasconcelos,2023-04-06,98342373,france,,1,0,0,0,0,0,0,0,0
sebousan,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
sebousan,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
sebousan,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
sebousan,2023-03-31,97607765,france,124584477,1,0,0,0,0,0,0,0,0
sebousan,2023-04-03,97869839,france,124584477,1,0,0,0,0,0,0,0,0
sebousan,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
sebousan,2023-04-05,98180147,france,124584477,1,0,0,0,0,0,0,0,0
sebousan,2023-04-06,98341976,france,124584477,1,0,0,0,0,0,0,0,0
benoitletondor,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
benoitletondor,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
benoitletondor,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
benoitletondor,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
benoitletondor,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
benoitletondor,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
benoitletondor,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
benoitletondor,2023-04-06,98341576,france,39350711,1,0,0,0,0,0,0,0,0
neutrinoceros,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
neutrinoceros,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
neutrinoceros,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
neutrinoceros,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
neutrinoceros,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
neutrinoceros,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
neutrinoceros,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
neutrinoceros,2023-04-06,98341196,france,,1,0,0,0,0,0,0,0,0
algoanbot,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
algoanbot,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
algoanbot,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
algoanbot,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
algoanbot,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
algoanbot,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
algoanbot,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
algoanbot,2023-04-06,98341014,france,35504872,1,0,0,0,0,0,0,0,0
wangjiejacques,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
wangjiejacques,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
wangjiejacques,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
wangjiejacques,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
wangjiejacques,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
wangjiejacques,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
wangjiejacques,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
wangjiejacques,2023-04-06,98338696,france,1754602,1,0,0,0,0,0,0,0,0
frisby-ninja,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
frisby-ninja,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
frisby-ninja,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
frisby-ninja,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
frisby-ninja,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
frisby-ninja,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
frisby-ninja,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
frisby-ninja,2023-04-06,98338552,france,,1,0,0,0,0,0,0,0,0
tpayen,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
tpayen,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
tpayen,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
tpayen,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
tpayen,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
tpayen,2023-04-04,98001260,france,10559275,1,0,0,0,0,0,0,0,0
tpayen,2023-04-05,98192343,france,10559275,1,0,0,0,0,0,0,0,0
tpayen,2023-04-06,98336947,france,10559275,1,0,0,0,0,0,0,0,0
A-d-r-i,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
A-d-r-i,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
A-d-r-i,2023-03-30,97488251,france,,1,0,0,0,0,0,0,0,0
A-d-r-i,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
A-d-r-i,2023-04-03,97809853,france,,1,0,0,0,0,0,0,0,0
A-d-r-i,2023-04-04,98102046,france,,1,0,0,0,0,0,0,0,0
A-d-r-i,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
A-d-r-i,2023-04-06,98336622,france,,1,0,0,0,0,0,0,0,0
bot-anik,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
bot-anik,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
bot-anik,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
bot-anik,2023-03-31,97614468,france,91899131,1,0,0,0,0,0,0,0,0
bot-anik,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
bot-anik,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
bot-anik,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
bot-anik,2023-04-06,98336509,france,91899131,1,0,0,0,0,0,0,0,0
keltia,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
keltia,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
keltia,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
keltia,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
keltia,2023-04-03,97906039,france,,1,0,0,0,0,0,0,0,0
keltia,2023-04-04,98032208,france,,1,0,0,0,0,0,0,0,0
keltia,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
keltia,2023-04-06,98335763,france,,1,0,0,0,0,0,0,0,0
Akecel,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
Akecel,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
Akecel,2023-03-30,97507307,france,,1,0,0,0,0,0,0,0,0
Akecel,2023-03-31,97698060,france,,1,0,0,0,0,0,0,0,0
Akecel,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
Akecel,2023-04-04,98069995,france,,1,0,0,0,0,0,0,0,0
Akecel,2023-04-05,98274289,france,,1,0,0,0,0,0,0,0,0
Akecel,2023-04-06,98335615,france,,1,0,0,0,0,0,0,0,0
neolao,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
neolao,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
neolao,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
neolao,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
neolao,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
neolao,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
neolao,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
neolao,2023-04-06,98334730,france,,1,0,0,0,0,0,0,0,0
tommag,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
tommag,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
tommag,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
tommag,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
tommag,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
tommag,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
tommag,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
tommag,2023-04-06,98327250,france,,1,0,0,0,0,0,0,0,0
jipolanco,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
jipolanco,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
jipolanco,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
jipolanco,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
jipolanco,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
jipolanco,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
jipolanco,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
jipolanco,2023-04-06,98311176,france,129504116,1,0,0,0,0,0,0,0,0
lepremieraxel,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
lepremieraxel,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
lepremieraxel,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
lepremieraxel,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
lepremieraxel,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
lepremieraxel,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
lepremieraxel,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
lepremieraxel,2023-04-06,98310993,france,,1,0,0,0,0,0,0,0,0
vtourraine,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
vtourraine,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
vtourraine,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
vtourraine,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
vtourraine,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
vtourraine,2023-04-04,98053007,france,,1,0,0,0,0,0,0,0,0
vtourraine,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
vtourraine,2023-04-06,98309930,france,,1,0,0,0,0,0,0,0,0
metasharp-net,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
metasharp-net,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
metasharp-net,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
metasharp-net,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
metasharp-net,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
metasharp-net,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
metasharp-net,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
metasharp-net,2023-04-06,98308195,france,70145021,1,0,0,0,0,0,0,0,0
kLabz,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
kLabz,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
kLabz,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
kLabz,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
kLabz,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
kLabz,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
kLabz,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
kLabz,2023-04-06,98303530,france,3826779,1,0,0,0,0,0,0,0,0
mstiri,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
mstiri,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
mstiri,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
mstiri,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
mstiri,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
mstiri,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
mstiri,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
mstiri,2023-04-06,98301024,france,,1,0,0,0,0,0,0,0,0
lboulard,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
lboulard,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
lboulard,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
lboulard,2023-03-31,97587841,france,,1,0,0,0,0,0,0,0,0
lboulard,2023-04-03,97799962,france,,1,0,0,0,0,0,0,0,0
lboulard,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
lboulard,2023-04-05,98143681,france,,1,0,0,0,0,0,0,0,0
lboulard,2023-04-06,98293201,france,,1,0,0,0,0,0,0,0,0
JV-conseil,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
JV-conseil,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
JV-conseil,2023-03-30,97550803,france,8126869,1,0,0,0,0,0,0,0,0
JV-conseil,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
JV-conseil,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
JV-conseil,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
JV-conseil,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
JV-conseil,2023-04-06,97768157,france,8126869,1,0,0,0,0,0,0,0,0
karel-brinda,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
karel-brinda,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
karel-brinda,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
karel-brinda,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
karel-brinda,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
karel-brinda,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
karel-brinda,2023-04-05,98283234,france,,1,0,0,0,0,0,0,0,0
karel-brinda,2023-04-06,98283459,france,,1,0,0,0,0,0,0,0,0
fdaugan,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
fdaugan,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
fdaugan,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
fdaugan,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
fdaugan,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
fdaugan,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
fdaugan,2023-04-05,98281492,france,,1,0,0,0,0,0,0,0,0
fdaugan,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
malko,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
malko,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
malko,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
malko,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
malko,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
malko,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
malko,2023-04-05,98279494,france,126279855,1,0,0,0,0,0,0,0,0
malko,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
akaRicane,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
akaRicane,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
akaRicane,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
akaRicane,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
akaRicane,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
akaRicane,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
akaRicane,2023-04-05,96652849,france,,1,0,0,0,0,0,0,0,0
akaRicane,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
Benjamin-Loison,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
Benjamin-Loison,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
Benjamin-Loison,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
Benjamin-Loison,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
Benjamin-Loison,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
Benjamin-Loison,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
Benjamin-Loison,2023-04-05,98241550,france,,1,0,0,0,0,0,0,0,0
Benjamin-Loison,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
TheoPierne,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
TheoPierne,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
TheoPierne,2023-03-30,97498751,france,,1,0,0,0,0,0,0,0,0
TheoPierne,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
TheoPierne,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
TheoPierne,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
TheoPierne,2023-04-05,98277755,france,,1,0,0,0,0,0,0,0,0
TheoPierne,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
sadraskol,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
sadraskol,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
sadraskol,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
sadraskol,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
sadraskol,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
sadraskol,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
sadraskol,2023-04-05,98277727,france,,1,0,0,0,0,0,0,0,0
sadraskol,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
lucasantoine,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
lucasantoine,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
lucasantoine,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
lucasantoine,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
lucasantoine,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
lucasantoine,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
lucasantoine,2023-04-05,98276119,france,,1,0,0,0,0,0,0,0,0
lucasantoine,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
Khaaz,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
