repo,country_commits,total_commits,country_ratio,repo_url
javivilladamigo/euclidean-multijet,75,75,1.0,https://github.com/javivilladamigo/euclidean-multijet
redital/RaffoSberryBot,75,75,1.0,https://github.com/redital/RaffoSberryBot
ecmwf-projects/ogc-api-processes-fastapi,75,75,1.0,https://github.com/ecmwf-projects/ogc-api-processes-fastapi
Giorgiobientinesi/Dashboard,75,75,1.0,https://github.com/Giorgiobientinesi/Dashboard
mathsolutions/CodeIgniter4,75,75,1.0,https://github.com/mathsolutions/CodeIgniter4
moonyc/the-ugly-cat-pages,75,75,1.0,https://github.com/moonyc/the-ugly-cat-pages
adelloste/viewer-text-recognition,75,75,1.0,https://github.com/adelloste/viewer-text-recognition
massibone/Goniometry_trigonometry_Python,75,75,1.0,https://github.com/massibone/Goniometry_trigonometry_Python
iacobucci/express-aws,75,75,1.0,https://github.com/iacobucci/express-aws
mirchaemanuel/a80-cli,75,75,1.0,https://github.com/mirchaemanuel/a80-cli
pagopa/io-functions-sign,73,74,0.9864864864864864,https://github.com/pagopa/io-functions-sign
merendamattia/FdI,74,74,1.0,https://github.com/merendamattia/FdI
lucagrammer/VariantHunter,74,74,1.0,https://github.com/lucagrammer/VariantHunter
giulianbiolo/gbrt,74,74,1.0,https://github.com/giulianbiolo/gbrt
yuti-one/yuti-one.github.io,74,74,1.0,https://github.com/yuti-one/yuti-one.github.io
MDeLuise/tracky,74,74,1.0,https://github.com/MDeLuise/tracky
tgragnato/snowflake,74,74,1.0,https://github.com/tgragnato/snowflake
ContinualAI/avalanche-report,74,74,1.0,https://github.com/ContinualAI/avalanche-report
SSCHAcode/python-sscha,67,74,0.9054054054054054,https://github.com/SSCHAcode/python-sscha
EngMarchG/Leetcode_Solutions,74,74,1.0,https://github.com/EngMarchG/Leetcode_Solutions
gionnimontana/fanta-app-be,74,74,1.0,https://github.com/gionnimontana/fanta-app-be
totarochristian/vite-boolflix,74,74,1.0,https://github.com/totarochristian/vite-boolflix
alkampfergit/personal-blog,74,74,1.0,https://github.com/alkampfergit/personal-blog
ericmedvet/ericmedvet.github.io,74,74,1.0,https://github.com/ericmedvet/ericmedvet.github.io
ItsVixano/android_device_xiaomi_msm8953-common,74,74,1.0,https://github.com/ItsVixano/android_device_xiaomi_msm8953-common
bedita/api,74,74,1.0,https://github.com/bedita/api
Velitch/weather_dht,74,74,1.0,https://github.com/Velitch/weather_dht
LaRancion/larancion.github.io,74,74,1.0,https://github.com/LaRancion/larancion.github.io
alessiotucci/push_swap42,74,74,1.0,https://github.com/alessiotucci/push_swap42
matteotagliatti/bklst,74,74,1.0,https://github.com/matteotagliatti/bklst
CristianoVecchi/MikroKanon,74,74,1.0,https://github.com/CristianoVecchi/MikroKanon
DavyJonesLocker/client_side_validations,71,74,0.9594594594594594,https://github.com/DavyJonesLocker/client_side_validations
venerabaiamankyzy/vue-deliveboo-frontoffice,62,74,0.8378378378378378,https://github.com/venerabaiamankyzy/vue-deliveboo-frontoffice
AndPatr/moving_horizon_jnt_calib,74,74,1.0,https://github.com/AndPatr/moving_horizon_jnt_calib
BrodoDigitale/udemy-react-course-projects,74,74,1.0,https://github.com/BrodoDigitale/udemy-react-course-projects
Schrodinger-Hat/open-source-wrapped,73,74,0.9864864864864864,https://github.com/Schrodinger-Hat/open-source-wrapped
pagopa/notifichedigitali.pagopa.it,67,74,0.9054054054054054,https://github.com/pagopa/notifichedigitali.pagopa.it
NeVerTools/pyNeVer,58,74,0.7837837837837838,https://github.com/NeVerTools/pyNeVer
mokassino/InsecureShop,74,74,1.0,https://github.com/mokassino/InsecureShop
mmartamagna/OECD-Regional-Well-being-dataset,74,74,1.0,https://github.com/mmartamagna/OECD-Regional-Well-being-dataset
italia/design-ui-kit,64,74,0.8648648648648649,https://github.com/italia/design-ui-kit
Picred/brain-test-bot,57,74,0.7702702702702703,https://github.com/Picred/brain-test-bot
Insane96/InsaneLib,74,74,1.0,https://github.com/Insane96/InsaneLib
Airscripts/dotfiles,74,74,1.0,https://github.com/Airscripts/dotfiles
CrisGhinghi/S2I-React-Meditation,74,74,1.0,https://github.com/CrisGhinghi/S2I-React-Meditation
MOREnergylab/WEC-Sim,70,74,0.945945945945946,https://github.com/MOREnergylab/WEC-Sim
guglielmo-boi/eagletrt-recruiting-sw-telemetry-project1,74,74,1.0,https://github.com/guglielmo-boi/eagletrt-recruiting-sw-telemetry-project1
CarmineMascia/INGW,64,74,0.8648648648648649,https://github.com/CarmineMascia/INGW
barcaroli/QGA,74,74,1.0,https://github.com/barcaroli/QGA
Eomm/fastify-discord-bot-demo,63,74,0.8513513513513513,https://github.com/Eomm/fastify-discord-bot-demo
avs-sas/linux,74,74,1.0,https://github.com/avs-sas/linux
SilvestriStefano/SilvestriStefano.github.io,74,74,1.0,https://github.com/SilvestriStefano/SilvestriStefano.github.io
tagliala/activeadmin,66,74,0.8918918918918919,https://github.com/tagliala/activeadmin
ricfio/platformatic,74,74,1.0,https://github.com/ricfio/platformatic
jose-10000/Snyk_docker_image_scan,74,74,1.0,https://github.com/jose-10000/Snyk_docker_image_scan
jouleffect/jouleffect.github.io,74,74,1.0,https://github.com/jouleffect/jouleffect.github.io
Ansuel/packages,74,74,1.0,https://github.com/Ansuel/packages
Amirhatamian/Programming-Project,73,73,1.0,https://github.com/Amirhatamian/Programming-Project
grnsmn/sabaoth-ct-docs,73,73,1.0,https://github.com/grnsmn/sabaoth-ct-docs
bolla99/datavis-project,63,73,0.863013698630137,https://github.com/bolla99/datavis-project
twoojoo/rofi-scripts,73,73,1.0,https://github.com/twoojoo/rofi-scripts
opendatasicilia/tansignari-md,60,73,0.821917808219178,https://github.com/opendatasicilia/tansignari-md
lcfd/NaryaVim,73,73,1.0,https://github.com/lcfd/NaryaVim
tangtang95/chip-8-emu,73,73,1.0,https://github.com/tangtang95/chip-8-emu
eugeniaring/topic-modeling-reviews,73,73,1.0,https://github.com/eugeniaring/topic-modeling-reviews
sponticelli/VectorVanguard,73,73,1.0,https://github.com/sponticelli/VectorVanguard
vclemenzi/rice,73,73,1.0,https://github.com/vclemenzi/rice
Insane96/ProgressiveBosses,73,73,1.0,https://github.com/Insane96/ProgressiveBosses
pieroproietti/penguins-eggs-ppa,73,73,1.0,https://github.com/pieroproietti/penguins-eggs-ppa
P0rc0D10/website-reizy.eu,73,73,1.0,https://github.com/P0rc0D10/website-reizy.eu
guidograzioli/amq,73,73,1.0,https://github.com/guidograzioli/amq
EvaristeGalois11/instancio,73,73,1.0,https://github.com/EvaristeGalois11/instancio
open-cobralibero/enigma2-py3,73,73,1.0,https://github.com/open-cobralibero/enigma2-py3
snuffop/Nvim,73,73,1.0,https://github.com/snuffop/Nvim
walterefrancesca/walterefrancesca.github.io,73,73,1.0,https://github.com/walterefrancesca/walterefrancesca.github.io
TdP-prove-finali/GhigoMattia,73,73,1.0,https://github.com/TdP-prove-finali/GhigoMattia
IvanoBilenchi/ulib,73,73,1.0,https://github.com/IvanoBilenchi/ulib
kriasoft/relay-starter-kit,73,73,1.0,https://github.com/kriasoft/relay-starter-kit
matteosacchetto/rpi-headless-setup-helper,56,73,0.7671232876712328,https://github.com/matteosacchetto/rpi-headless-setup-helper
Picred/appunti-e-codici,73,73,1.0,https://github.com/Picred/appunti-e-codici
alessandro25pa/programming-basics,73,73,1.0,https://github.com/alessandro25pa/programming-basics
juancarracedo7/ta-te-ti,73,73,1.0,https://github.com/juancarracedo7/ta-te-ti
Raf91/dev_crossWGCNA,73,73,1.0,https://github.com/Raf91/dev_crossWGCNA
LordRadai/MorphemeConnect,73,73,1.0,https://github.com/LordRadai/MorphemeConnect
verlok/blog-11ty,73,73,1.0,https://github.com/verlok/blog-11ty
eclipse/thingweb.node-wot,72,73,0.9863013698630136,https://github.com/eclipse/thingweb.node-wot
amerkoleci/alimer,72,73,0.9863013698630136,https://github.com/amerkoleci/alimer
piopy/solexiv,73,73,1.0,https://github.com/piopy/solexiv
whosjorge23/Flutter-Snippets,72,73,0.9863013698630136,https://github.com/whosjorge23/Flutter-Snippets
NextWork123/ArmCord,73,73,1.0,https://github.com/NextWork123/ArmCord
berto-dev/linux-arch-installation-flow,73,73,1.0,https://github.com/berto-dev/linux-arch-installation-flow
nikitodos/UniPV_Physics_Lab_3,73,73,1.0,https://github.com/nikitodos/UniPV_Physics_Lab_3
mkszepp/liquid-fire,73,73,1.0,https://github.com/mkszepp/liquid-fire
bardhprenkaj/HANSEL,73,73,1.0,https://github.com/bardhprenkaj/HANSEL
fsalva/farm,73,73,1.0,https://github.com/fsalva/farm
GiacomoMeloni/todo_farm_stack,73,73,1.0,https://github.com/GiacomoMeloni/todo_farm_stack
BoraArseven/github-ci-example,73,73,1.0,https://github.com/BoraArseven/github-ci-example
darioTecchia/no-more-ugly-faces,73,73,1.0,https://github.com/darioTecchia/no-more-ugly-faces
noaccOS/Pet-Store,73,73,1.0,https://github.com/noaccOS/Pet-Store
DuckBot-Discord/DuckBot,64,73,0.8767123287671232,https://github.com/DuckBot-Discord/DuckBot
lucky-sideburn/kubeinvaders,73,73,1.0,https://github.com/lucky-sideburn/kubeinvaders
Hidan0/dotfiles,73,73,1.0,https://github.com/Hidan0/dotfiles
StudentiUniMi/website,73,73,1.0,https://github.com/StudentiUniMi/website
fabian57fabian/prototypical-networks-few-shot-learning,73,73,1.0,https://github.com/fabian57fabian/prototypical-networks-few-shot-learning
yeshwanthguru/q-robot-Thesis-Introductory,73,73,1.0,https://github.com/yeshwanthguru/q-robot-Thesis-Introductory
napo/dbsnosmcompare,73,73,1.0,https://github.com/napo/dbsnosmcompare
EndBug/label-sync,57,73,0.7808219178082192,https://github.com/EndBug/label-sync
RBerga06/python-utils,67,73,0.9178082191780822,https://github.com/RBerga06/python-utils
niccolo-fato/university_notes,73,73,1.0,https://github.com/niccolo-fato/university_notes
olivierfriard/raspberry_video-recording_coordinator,73,73,1.0,https://github.com/olivierfriard/raspberry_video-recording_coordinator
Francesco149/flake,73,73,1.0,https://github.com/Francesco149/flake
Domecosma/Wedding,73,73,1.0,https://github.com/Domecosma/Wedding
aogier/chachacha,58,72,0.8055555555555556,https://github.com/aogier/chachacha
lolgab/mill,57,72,0.7916666666666666,https://github.com/lolgab/mill
TorioCrema/DB-Music,72,72,1.0,https://github.com/TorioCrema/DB-Music
Plarpoon/NixOS,72,72,1.0,https://github.com/Plarpoon/NixOS
leonardoserra/html-css-spotifyweb,72,72,1.0,https://github.com/leonardoserra/html-css-spotifyweb
RegestaItalia/trm-core,72,72,1.0,https://github.com/RegestaItalia/trm-core
josealejandro2928/discovery-arch-model,72,72,1.0,https://github.com/josealejandro2928/discovery-arch-model
Flickerdox/ACC-Setups-and-MoTeC,72,72,1.0,https://github.com/Flickerdox/ACC-Setups-and-MoTeC
MicroK-OS/microk,72,72,1.0,https://github.com/MicroK-OS/microk
metarhia/metasql,72,72,1.0,https://github.com/metarhia/metasql
robang74/tinycore-editor,72,72,1.0,https://github.com/robang74/tinycore-editor
DannyAntonelli/Let-Me-Code,54,72,0.75,https://github.com/DannyAntonelli/Let-Me-Code
crs4/cassandra-dali-plugin,63,72,0.875,https://github.com/crs4/cassandra-dali-plugin
kivy/python-for-android,60,72,0.8333333333333334,https://github.com/kivy/python-for-android
Ks89/air-conditioner,72,72,1.0,https://github.com/Ks89/air-conditioner
domenicolubrano/BP,69,72,0.9583333333333334,https://github.com/domenicolubrano/BP
Lucchetto/BitHelper,72,72,1.0,https://github.com/Lucchetto/BitHelper
fasenderos/node,69,72,0.9583333333333334,https://github.com/fasenderos/node
SeSaLabUnisa/ISSSE-2023,72,72,1.0,https://github.com/SeSaLabUnisa/ISSSE-2023
ApreaMarco/uml-java-doclet,72,72,1.0,https://github.com/ApreaMarco/uml-java-doclet
KevinBatdorf/unsplash-block-plugin,72,72,1.0,https://github.com/KevinBatdorf/unsplash-block-plugin
teta-so/theta_models,72,72,1.0,https://github.com/teta-so/theta_models
mkukiro/squish,72,72,1.0,https://github.com/mkukiro/squish
DotHack88/Anime,72,72,1.0,https://github.com/DotHack88/Anime
TheDarkBug/DotFiles,72,72,1.0,https://github.com/TheDarkBug/DotFiles
traversaro/casadi-feedstock,67,72,0.9305555555555556,https://github.com/traversaro/casadi-feedstock
emosca-cnr/scMuffin,56,72,0.7777777777777778,https://github.com/emosca-cnr/scMuffin
GiovsTech/links.gianstech.it,72,72,1.0,https://github.com/GiovsTech/links.gianstech.it
Fil88/Fil88.github.io,72,72,1.0,https://github.com/Fil88/Fil88.github.io
open-roboe/backend,61,72,0.8472222222222222,https://github.com/open-roboe/backend
Davoleo/uni,72,72,1.0,https://github.com/Davoleo/uni
fedpre/sleepoutside_team_5,61,72,0.8472222222222222,https://github.com/fedpre/sleepoutside_team_5
Guray00/tutoring,72,72,1.0,https://github.com/Guray00/tutoring
fabiolune/logic-engine,65,72,0.9027777777777778,https://github.com/fabiolune/logic-engine
erikyo/modul-r,72,72,1.0,https://github.com/erikyo/modul-r
eclipse-thingweb/node-wot,65,72,0.9027777777777778,https://github.com/eclipse-thingweb/node-wot
stefanodvx/pyanimeclick,72,72,1.0,https://github.com/stefanodvx/pyanimeclick
eugeniaring/anomaly_detection_ecg_part2,72,72,1.0,https://github.com/eugeniaring/anomaly_detection_ecg_part2
Hypnootize/m0rehud,72,72,1.0,https://github.com/Hypnootize/m0rehud
loresuso/libs,67,72,0.9305555555555556,https://github.com/loresuso/libs
manudelu/ResearchTrackI_Assignment2,72,72,1.0,https://github.com/manudelu/ResearchTrackI_Assignment2
GioviQ/blazorboilerplate,67,72,0.9305555555555556,https://github.com/GioviQ/blazorboilerplate
epavanello/cheatgpt.app,72,72,1.0,https://github.com/epavanello/cheatgpt.app
sparkfabrik/terraform-google-gcp-cloud-native-drupal-resources,66,72,0.9166666666666666,https://github.com/sparkfabrik/terraform-google-gcp-cloud-native-drupal-resources
T1xx1/DoneByDate,72,72,1.0,https://github.com/T1xx1/DoneByDate
giiks131/avitoTestiOS_Shapovalov,72,72,1.0,https://github.com/giiks131/avitoTestiOS_Shapovalov
davidetacchini/overbot,72,72,1.0,https://github.com/davidetacchini/overbot
pierre1590/Portfolio-Piero,72,72,1.0,https://github.com/pierre1590/Portfolio-Piero
MoneyStats/MSS-MoneyStats-Service,72,72,1.0,https://github.com/MoneyStats/MSS-MoneyStats-Service
voltumna-linux/ccd,72,72,1.0,https://github.com/voltumna-linux/ccd
spring1843/karpenter-core,72,72,1.0,https://github.com/spring1843/karpenter-core
mauro-midolo/homeassistant_electrolux_status,72,72,1.0,https://github.com/mauro-midolo/homeassistant_electrolux_status
jacopoM28/CompOmics_Tutorship,72,72,1.0,https://github.com/jacopoM28/CompOmics_Tutorship
ctorres80/fdo-imagebuilder,72,72,1.0,https://github.com/ctorres80/fdo-imagebuilder
scipioni/livenet,61,72,0.8472222222222222,https://github.com/scipioni/livenet
vincenzopalazzo/cln4go,71,71,1.0,https://github.com/vincenzopalazzo/cln4go
niccoloraspa/osmosis,70,71,0.9859154929577464,https://github.com/niccoloraspa/osmosis
alessiomodonesi/C-Exercises,71,71,1.0,https://github.com/alessiomodonesi/C-Exercises
gtolomei/operating-systems,71,71,1.0,https://github.com/gtolomei/operating-systems
TheMurusTeam/PromptToImage,71,71,1.0,https://github.com/TheMurusTeam/PromptToImage
sivieri/advent-of-code-2022,71,71,1.0,https://github.com/sivieri/advent-of-code-2022
LukeSavefrogs/jython21-backport,71,71,1.0,https://github.com/LukeSavefrogs/jython21-backport
MP-MC/Minecraft-Plugin-Template,71,71,1.0,https://github.com/MP-MC/Minecraft-Plugin-Template
edornd/argdantic,55,71,0.7746478873239436,https://github.com/edornd/argdantic
silexclouds/AnomalyDetection,71,71,1.0,https://github.com/silexclouds/AnomalyDetection
yaapu/FrskyTelemetryScript,71,71,1.0,https://github.com/yaapu/FrskyTelemetryScript
mateonunez/fastify-orama,60,71,0.8450704225352113,https://github.com/mateonunez/fastify-orama
giiks131/SlimApp,54,71,0.7605633802816901,https://github.com/giiks131/SlimApp
napolitanodst/Apprenticeship-log,71,71,1.0,https://github.com/napolitanodst/Apprenticeship-log
NimbleSolutionsITA/bds,71,71,1.0,https://github.com/NimbleSolutionsITA/bds
sakya/cbzcreator,71,71,1.0,https://github.com/sakya/cbzcreator
Psk-Ita/microG-GApps,71,71,1.0,https://github.com/Psk-Ita/microG-GApps
densitydesign/wlm-backend,67,71,0.943661971830986,https://github.com/densitydesign/wlm-backend
brucellino/ansible-role-nomad,67,71,0.943661971830986,https://github.com/brucellino/ansible-role-nomad
marcoscattolin/gruppotavola,71,71,1.0,https://github.com/marcoscattolin/gruppotavola
Uberts94/MapReduce_Exams_and_Exercises,71,71,1.0,https://github.com/Uberts94/MapReduce_Exams_and_Exercises
Simonetta98/fs0722a-Simona-Tudisco,71,71,1.0,https://github.com/Simonetta98/fs0722a-Simona-Tudisco
BigoLuca/myWebsite,71,71,1.0,https://github.com/BigoLuca/myWebsite
silvicardo/exchanges-transactions,71,71,1.0,https://github.com/silvicardo/exchanges-transactions
Polygonz3D/polygonz3d.github.io,71,71,1.0,https://github.com/Polygonz3D/polygonz3d.github.io
arkemishub/form,64,71,0.9014084507042254,https://github.com/arkemishub/form
EvilcorpTech/evilcode,71,71,1.0,https://github.com/EvilcorpTech/evilcode
sisinflab/RoGER,69,71,0.971830985915493,https://github.com/sisinflab/RoGER
vitodtagliente/vdtgraphics,71,71,1.0,https://github.com/vitodtagliente/vdtgraphics
JustWhit3/ptc-print,59,71,0.8309859154929577,https://github.com/JustWhit3/ptc-print
GiacomoPorpiglia/CNN-from-scratch,71,71,1.0,https://github.com/GiacomoPorpiglia/CNN-from-scratch
ric-sar/ric-sar.github.io,71,71,1.0,https://github.com/ric-sar/ric-sar.github.io
AntonioConsilvio/robots-configuration,71,71,1.0,https://github.com/AntonioConsilvio/robots-configuration
Difelice-e/easyzoom-landing,64,71,0.9014084507042254,https://github.com/Difelice-e/easyzoom-landing
giuliobilli01/PVP-SassoCartaForbici,71,71,1.0,https://github.com/giuliobilli01/PVP-SassoCartaForbici
arkemishub/arke,65,71,0.9154929577464788,https://github.com/arkemishub/arke
atupone/bzflag,69,71,0.971830985915493,https://github.com/atupone/bzflag
ZolloFrancesco/Pregaverso,58,71,0.8169014084507042,https://github.com/ZolloFrancesco/Pregaverso
Lombardini22/LEMS,65,71,0.9154929577464788,https://github.com/Lombardini22/LEMS
gatto/ds-network-analysis,63,71,0.8873239436619719,https://github.com/gatto/ds-network-analysis
ESA-PhiLab/PyRawS,71,71,1.0,https://github.com/ESA-PhiLab/PyRawS
Julian-Alps/rifugiokugy.com,65,71,0.9154929577464788,https://github.com/Julian-Alps/rifugiokugy.com
Peppe289/builder-linux,71,71,1.0,https://github.com/Peppe289/builder-linux
peppeconti/numerology,71,71,1.0,https://github.com/peppeconti/numerology
brusdev/downstream-updater,71,71,1.0,https://github.com/brusdev/downstream-updater
antolonappan/pycachera,69,71,0.971830985915493,https://github.com/antolonappan/pycachera
ilmangusta/University_stuff,71,71,1.0,https://github.com/ilmangusta/University_stuff
TexZK/bytesparse,71,71,1.0,https://github.com/TexZK/bytesparse
andreacioni/flutter,68,71,0.9577464788732394,https://github.com/andreacioni/flutter
chemelli74/core,67,70,0.9571428571428572,https://github.com/chemelli74/core
robotology/icub-models,70,70,1.0,https://github.com/robotology/icub-models
vMxster/C_CODING,70,70,1.0,https://github.com/vMxster/C_CODING
camptocamp/connector-interfaces,70,70,1.0,https://github.com/camptocamp/connector-interfaces
